date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:02	22132/22132	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2006:40:42%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cupcake-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cupcake-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:03	22694/22694	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2004:43:32%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cupcake-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cupcake-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:06	22861/22861	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2007:06:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:07	27199/27199	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2007:20:00%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:07	20966/20966	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2007:25:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-4.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-4.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:09	22861/22861	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2007:06:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:10	18831/18831	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2004:42:30%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-donut-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:13	27208/27208	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2007:35:44%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:13	119616/119616	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2005:14:48%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/about-img-bakery.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/about-img-bakery.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:13	25884/25884	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2007:34:30%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:14	6951/6951	---M--	200	added ('OK')	text/css	date:Fri,%2019%20Feb%202016%2020:06:30%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/css/magnific-popup.css	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/css/magnific-popup.css	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:14	27208/27208	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2007:35:44%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:16	24235/24235	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2004:52:00%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/sweet-cookie-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/bakery.html)
18:52:17	18191/18191	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Feb%202018%2004:35:20%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-4.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-4.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:21	34512/34512	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2005:30:24%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/usr-prf-back-coffee.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/usr-prf-back-coffee.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:23	64910/64910	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2011:46:44%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:26	63857/63857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202018%2009:44:32%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-slider-1.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-slider-1.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:28	63857/63857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202018%2009:44:54%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-slider-2.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-slider-2.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:30	19652/19652	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2011:40:38%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:31	19652/19652	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2011:40:38%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:32	68849/68849	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Feb%202018%2006:39:50%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/about-img-coffee.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/about-img-coffee.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:35	73039/73039	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2011:36:02%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-1.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-1.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:37	34512/34512	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2005:30:24%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-1.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-1.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:38	38056/38056	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2005:29:46%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-2.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-2.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:40	30354/30354	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2005:31:16%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-3.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-3.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:41	73039/73039	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Feb%202018%2011:36:02%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:44	44025/44025	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2005:29:02%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-4.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-4.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:45	38389/38389	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2005:30:48%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-5.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-5.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:45	20225/20225	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Aug%202017%2007:36:08%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/js/jquery.magnific-popup.min.js	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/js/jquery.magnific-popup.min.js	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:45	727/727	---M--	200	added ('OK')	application/javascript	date:Wed,%2006%20Sep%202017%2009:04:20%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/js/custom-gallery.js	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/js/custom-gallery.js	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:49	28686/28686	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jun%202018%2011:53:26%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:52:49	79908/79908	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Feb%202018%2005:34:40%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-6.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/coffee-gallery-6.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/coffee.html)
18:52:50	27589/27589	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jun%202018%2004:35:52%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-4.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-4.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:52:58	24217/24217	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jun%202018%2011:40:38%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-1.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-1.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:53:03	28603/28603	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jun%202018%2011:50:26%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:53:22	104154/104154	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202018%2004:23:18%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:53:27	26853/26853	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jun%202018%2004:44:00%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fast-food-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:53:28	245985/245985	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jun%202018%2007:27:48%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fastfood-slider-1.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fastfood-slider-1.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:53:28	287823/287823	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2007:11:46%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/usr-prf-back-fastfood.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/usr-prf-back-fastfood.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:53:29	245985/245985	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jun%202018%2007:27:48%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/fastfood-slider-2.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/fastfood-slider-2.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:53:32	15250/15250	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:15:30%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:53:32	12990/12990	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2007:03:18%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-4.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-4.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:06	277701/277701	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jun%202018%2007:58:28%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/banner-2-fast-food.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/banner-2-fast-food.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/fast-food.html)
18:54:07	213753/213753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jun%202018%2007:10:26%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/iceparlour-slider-1.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/iceparlour-slider-1.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:09	16690/16690	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2005:58:58%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-1.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-1.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:10	251343/251343	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2007:07:04%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/usr-prf-back-iceparlour.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/usr-prf-back-iceparlour.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:10	16049/16049	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:03:12%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:11	213753/213753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jun%202018%2007:10:26%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/iceparlour-slider-2.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/iceparlour-slider-2.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:11	14902/14902	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:33:12%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-4.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-4.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:12	16049/16049	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:03:12%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:13	11275/11275	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:45:32%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-1.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-1.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:13	16690/16690	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2005:58:58%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-dessert-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:14	11207/11207	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:46:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:14	11376/11376	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:47:28%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:15	14234/14234	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:51:02%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-4.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-4.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:15	11207/11207	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:46:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:16	11275/11275	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:45:32%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-cone-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:16	13392/13392	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:58:08%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-1.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-1.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:17	13133/13133	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2007:00:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:18	13826/13826	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2007:02:08%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:18	13133/13133	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2007:00:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:18	13392/13392	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jun%202018%2006:58:08%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/ice-shake-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:34	95859/95859	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jan%202018%2010:19:06%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-1.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-1.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-grid.html)
18:54:38	96504/96504	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jan%202018%2010:06:38%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-grid.html)
18:54:41	104479/104479	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jan%202018%2010:05:04%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-grid.html)
18:54:42	7988/7988	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202016%2014:50:16%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/css/lightslider.css	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/css/lightslider.css	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-detail.html)
18:54:50	251343/251343	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2007:07:04%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/banner-2-ice-parlour.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/banner-2-ice-parlour.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/ice-parlour.html)
18:54:50	91632/91632	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jan%202018%2010:05:58%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-5.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-5.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-grid.html)
18:54:50	48086/48086	---M--	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202016%2014:50:16%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/js/lightslider.js	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/js/lightslider.js	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-detail.html)
18:54:50	432/432	---M--	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2011:47:46%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/js/custom-lightslider.js	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/js/custom-lightslider.js	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-detail.html)
18:54:52	121229/121229	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jan%202018%2010:07:56%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-6.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/dish-dinner-6.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/menu-grid.html)
